SMILES,pIC50,mol,num_atoms,logP
CCCCCCCCCC[n+]1ccc(C)cc1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b9310>,18,4.731640000000005
CC(C)CS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3ccn(C)c3n2)C1,9.24,<rdkit.Chem.rdchem.Mol object at 0x7f59a2964b30>,30,2.892400000000001
O=C(c1ccc(-c2ccccc2)cc1)c1ccc2n1CCC2C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c1540>,25,3.958000000000003
CNC(=S)OCCn1c([N+](=O)[O-])cnc1C,0.24,<rdkit.Chem.rdchem.Mol object at 0x7f59a3135bd0>,16,0.6206200000000002
Nc1c(S(=O)(=O)O)ccc2ccccc12,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975070>,15,1.6687
CC(CCO)C(F)(F)F,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c0b30>,9,1.5672
CNC(=O)CCc1ccccc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b8eb0>,12,1.3652000000000002
CC1=CC(=NNC(=N)N)C=CC1=NNC(N)=S,,<rdkit.Chem.rdchem.Mol object at 0x7f59a30ff530>,17,-0.4692299999999991
CON(C)C(=O)Nc1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d43c0>,14,2.4742000000000006
Cc1ccccc1S(I)=C(N(C)C)N(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327fe60>,16,3.1834200000000017
COC(C)(C)c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1,8.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2960f20>,29,2.8327800000000005
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)NCC2CC2)C1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a29390e0>,24,0.7106999999999999
CCCCCCCCNC(=O)N1C(=O)N(C)CC1O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a312dee0>,19,1.7422999999999995
O=[N+]([O-])C=Cc1ccc(O)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d5930>,12,1.6395999999999995
NC(=O)COc1ccccc1,0.28,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ad1c0>,11,0.5506999999999997
CCOC(=O)N1COCc2c1ccc1cc3ccc4c(c3nc21)COCN4C(=O)OCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3132490>,32,4.289200000000004
c1ccc(-c2cn[nH]n2)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c2730>,11,1.4716999999999996
CCN(CC)C(=O)c1ccc(C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d1690>,14,2.4770200000000004
CN(CC1(C)COC1)C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,7.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2958b30>,32,3.58068
O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCOCC1,6.3,<rdkit.Chem.rdchem.Mol object at 0x7f59a293c6d0>,19,1.5574
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a296ef10>,29,2.871600000000001
CCCCCCOCCO,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2989000>,10,1.5756
COc1cc(Cl)c(Cl)c(Cl)c1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d0b30>,12,3.361
CN(C)C(=O)OCc1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b3370>,14,2.0239000000000003
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(Cc3ccccc3)C2)CC1,7.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a29490e0>,33,3.7989000000000015
CCCS(=O)(=O)CC1CC(N(C)c2[nH]cnc3nccc2-3)C1,6.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939a10>,22,1.9490999999999996
COC(=O)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311b920>,25,3.148100000000002
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,,<rdkit.Chem.rdchem.Mol object at 0x7f59a326f920>,16,-1.62583
CC1(O)CCC(Nc2c(C(N)=O)cnn3cccc23)C1(C)C,7.51,<rdkit.Chem.rdchem.Mol object at 0x7f59a2950900>,22,1.7846999999999995
OCc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938f90>,25,4.2371000000000025
CC(C(=O)O)c1ccc(OCc2ccccc2)c(F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32de5e0>,20,3.592800000000002
CNC(=O)ON=C1SCSC1(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32cbf40>,13,1.872
CC(=O)Nc1n[nH]c(NC(C)=O)n1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a329b1b0>,13,-0.2785000000000006
CNC12CCCCC1Cc1ccc(OC)cc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ee340>,17,2.856200000000001
O=[N+]([O-])OCCO[N+](=O)[O-],,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af450>,10,-0.597
CCS(=O)c1sc(C(C)=O)c(C)c1[N+](=O)[O-],0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a30fe490>,16,2.2948200000000005
CC(CCC(=O)NCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a321e180>,32,3.594100000000001
Oc1cccc2c(O)cccc12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975c40>,12,2.2509999999999994
O=[N+]([O-])c1cn(CCN2CCOCC2)cn1,0.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a3219380>,16,0.1234999999999997
Cc1ncc([N+](=O)[O-])n1CC(O)Cn1c([N+](=O)[O-])cnc1C,0.27,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7760>,22,0.5739399999999997
Cc1[nH]c2ccccc2c1Cc1n[nH]c(=S)n1-c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e490>,23,4.310410000000002
CC1CCC2OC2(C)C12CCC(C(C)(C)O)C2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31030d0>,17,3.131200000000001
CNC(=O)c1cnc(N)c2cc(-c3ccccc3)sc12,7.24,<rdkit.Chem.rdchem.Mol object at 0x7f59a294a340>,20,2.905100000000001
Cc1ccc(N2CCN(S(=O)(=O)CC3CCC(N(C)c4[nH]cnc5nccc4-5)CC3)CC2)nc1,7.29,<rdkit.Chem.rdchem.Mol object at 0x7f59a294b370>,34,2.75992
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a326f450>,22,2.972200000000001
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(F)C2)CC1,7.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a29560a0>,27,2.2781
N#CC1CC(NC2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.52,<rdkit.Chem.rdchem.Mol object at 0x7f59a295fd10>,35,2.240879999999999
Brc1cc(Br)c(-c2ccccc2)c(Br)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a312a570>,15,5.641100000000002
CSc1nc2ccccc2s1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ab0d0>,11,3.018200000000001
CSC(C)=NOC(=O)N(C)SN(C)C(=O)C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b5a80>,18,2.4288000000000007
Cn1cnc2c1c(=O)[nH]c(=O)n2C,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975cb0>,13,-1.0397
N#Cc1cc(-c2ccncc2)cnc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a2180>,15,2.66868
C#CCOc1ccc(NC=NOCC)cc1OCC#C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3127a00>,20,2.1023
CNC(=O)c1cc2ccccc2[nH]1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a0d60>,13,1.5275
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CC(F)C(CO)C2)CC1,7.73,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954dd0>,29,1.4964999999999995
CCn1cc(C(=O)NC(C(=O)OC)C(C)C)c(=O)c2ccc(C)nc21,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32f21f0>,25,1.6522199999999994
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccncc3)cc2)n1,9.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2963df0>,34,2.853980000000001
CC(C)CC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a3107450>,21,0.8774999999999995
Cc1ccc2nc(N)[nH]c2c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a3243ed0>,11,1.4535199999999997
CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=O)n1ccnc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d0660>,27,5.028500000000005
Cc1ccc(C)c(OCC2CN=C(N)O2)c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e960>,16,1.39574
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a296a650>,21,1.8907
Nc1ccc(C(=O)O)c(Cl)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29cdee0>,11,1.6204
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a36f0>,24,3.440640000000002
NC(=O)C(Cl)Cl,0.53,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1930>,6,0.2754
Cc1ccc(S(=O)(=O)NC(=O)Nc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3229a10>,20,2.505420000000001
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc3c(c2)CCS3(=O)=O)n1,8.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a295c2e0>,28,2.310280000000001
O=C(O)c1c(O)cccc1O,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a2996030>,11,0.7959999999999998
Clc1cccc2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2978cf0>,11,3.4932000000000016
CCc1ccc(NC(C)=O)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d8740>,12,2.2074
CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3284dd0>,24,4.290000000000004
COC(=O)c1ccccc1CS(=O)(=O)Nc1nc(OC)cc(OC)n1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a311d850>,25,1.2222999999999995
COC(=O)Nc1ccccc1F,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3248cf0>,12,2.004
O=C(O)CCCC(=O)O,0.47,<rdkit.Chem.rdchem.Mol object at 0x7f59a2988200>,9,0.3259000000000002
CN(Cc1ccccc1)N=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b8890>,11,1.7997999999999998
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a32225e0>,16,1.1050999999999995
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cnc3ccc(F)cc3c2)n1,7.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957300>,28,3.667780000000002
O=[N+]([O-])C=Cc1cccc([N+](=O)[O-])c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b71b0>,14,1.8422
CCCCCCC(CCCC)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3256650>,17,5.930800000000006
CC(=O)c1ccc(S(I)=C(N(C)C)N(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32802e0>,18,3.077600000000002
Cn1c(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cc4cccs4)C3SC2)nnc(O)c1=O,0.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a3108040>,32,0.0157999999999998
COC(=O)c1ccc([N+](=O)[O-])cc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ac120>,13,1.3814
Clc1cccc(Oc2ccc(Cl)cc2Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ef990>,16,5.439100000000002
Nc1nc(N)c2c(N3CCCCC3)cccc2n1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32dc6d0>,18,1.7845000000000002
COC1C(O)CC(=O)OC(C)CC=CC=CC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3138040>,55,2.650800000000005
CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)C(=O)OCC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a323ec00>,22,2.2134
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a3257680>,14,1.0025999999999995
CN(C)c1ncccn1,0.29,<rdkit.Chem.rdchem.Mol object at 0x7f59a3241310>,9,0.5425999999999999
CC(=O)Nc1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a68f0>,21,2.0222
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a296eea0>,24,3.695900000000002
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccnc(C(F)(F)F)c2)n1,6.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a29443c0>,27,3.394280000000001
Cc1cccc(N2CC(N3CCOCC3)=CC2=O)c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a313dcb0>,19,1.5577200000000002
COc1ccc2c(c1)OCC1(O)c3cc4c(cc3OC21)OCO4,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c200>,23,2.1376
O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32f2b20>,19,2.0107
CNP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3287d10>,16,1.9475
CCOC(=O)C(=Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3131b60>,25,2.972700000000001
O=C(O)CCCCn1nnc2ccccc21,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f840>,16,1.6861999999999997
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1C)CCC(c1cccs1)O3,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3134900>,25,3.7807400000000033
O=C(CN1CCCCC1)Nc1ccc(I)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3298580>,17,2.715600000000001
CCOS(=O)(=O)OCC,0.5,<rdkit.Chem.rdchem.Mol object at 0x7f59a296edc0>,9,0.3042000000000001
COc1ccc(C#N)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b6c70>,10,1.5668799999999998
COC(=O)Nc1cccc(C(C)=O)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b7a00>,14,2.0675
Clc1ccccc1N1CCN(CCCOn2nnc3ccccc32)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3142340>,26,2.7256
CC(N)C(O)c1cccc(O)c1,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a296a7a0>,12,0.7728000000000002
COc1ccc(-c2nc3ccncc3[nH]2)c(OC)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b6ab0>,19,2.642100000000001
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3291460>,17,6.092500000000002
C=C(Cl)CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3137bc0>,29,3.565800000000001
c1ccsc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29873e0>,5,1.7480999999999998
CN(C)C(N(C)C)=S(I)c1c(Cl)cccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d9000>,17,4.181800000000003
Cc1c(O)c(=O)ccn1CCC(=O)N(C)C,0.46,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121700>,16,0.3406199999999997
O=C(OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O)c1ccc([N+](=O)[O-])cc1,0.28,<rdkit.Chem.rdchem.Mol object at 0x7f59a32e5230>,28,0.5548
COCC(O)Cn1cc([N+](=O)[O-])nc1C,0.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a25e0>,15,0.1070199999999998
COC(=O)Nc1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3248f20>,12,2.004
COc1cc(C(C)(C)C)c(OC)cc1CC(C)N,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327e960>,18,2.891000000000001
O=C(O)Cc1c(O)cccc1Nc1c(Cl)cccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32def80>,20,4.069700000000001
CCCCCCCO,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2988970>,8,1.9491
CCOC(=O)Cn1nnc2ccccc21,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fa00>,15,0.9943999999999996
CCC=O,0.25,<rdkit.Chem.rdchem.Mol object at 0x7f59a298dd20>,4,0.5952999999999999
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)C(C)C)OC1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32df060>,47,2.485900000000004
CC1(C)C=[N+]([O-])C(C)(C)C1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3102500>,10,1.7759999999999998
C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32706d0>,21,1.5596199999999998
COc1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cn1,7.87,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957680>,30,3.380100000000001
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32699a0>,14,3.9706
COc1ccc(NC=O)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a3240660>,11,1.2634999999999998
Nc1nc(N)nc(-c2cccc(Br)c2)n1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a326d540>,15,1.4655
CC(C)CC(N)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a3106ce0>,32,1.4972000000000014
COC(=O)CC#N,0.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983450>,7,0.0730799999999999
CCC(C)C(NC(C)=O)C(N)=O,0.95,<rdkit.Chem.rdchem.Mol object at 0x7f59a328dc40>,12,0.0225
C=C1CCC2CC1C2(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a298f220>,10,2.9987000000000013
CCNC(=O)CNC(=O)c1ccccc1,0.28,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d9cb0>,15,0.5524999999999991
COc1ccc2cc(CC(=O)OCC(=O)N(C)CCO)ccc2c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a31286d0>,24,1.3847999999999996
CC(=O)OCC(C)C,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a2987680>,8,1.2055
N#CN=[N+]([O-])c1ccc(C(F)(F)F)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d3d80>,15,2.7804800000000007
CN(C)c1cccc2c(S(N)(=O)=O)cccc12,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29bf1b0>,17,1.5532
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a328c4a0>,35,7.790000000000007
Fc1cncc(F)n1,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a32737d0>,8,0.7547999999999999
CCC(C)NC(=O)C=C(Cl)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c29d0>,16,3.181000000000002
CN(C)N=[N+]([O-])c1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329a030>,12,1.7572
FC(F)Cl,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971cb0>,4,1.4478
CC=Cc1ccc(O)c(OC)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a297d850>,12,2.4339000000000004
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,,<rdkit.Chem.rdchem.Mol object at 0x7f59a327de70>,14,-0.1771000000000006
Cc1c(C(N)=O)no[n+]1[O-],,<rdkit.Chem.rdchem.Mol object at 0x7f59a3279380>,10,-1.28468
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b2490>,20,3.5064400000000013
CCNC(=O)c1cc2ccccc2[nH]1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a0dd0>,14,1.9176
CCN(CC)C(=O)OCCCc1ccccn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c3140>,17,2.4926000000000004
CC(=O)NCCC(=O)NCc1c(O)c(=O)cc(C)n1C,,<rdkit.Chem.rdchem.Mol object at 0x7f59a31042e0>,20,-0.45828
CCOCc1ccccc1NC(=O)OCCN1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ad620>,22,3.257500000000002
C#CCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32cace0>,24,3.6101000000000023
Cc1c(N(C)C)c(=O)n(C)c(=O)n1C,,<rdkit.Chem.rdchem.Mol object at 0x7f59a327a8f0>,14,-0.5415799999999997
C=CC(=O)OCCO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b50e0>,8,-0.2921000000000001
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3123bc0>,18,6.745900000000002
CCOCC,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a296d850>,5,1.0428000000000002
Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a326f990>,23,10.0129
CN1C(C(=O)Nc2nccs2)C(=O)c2ccccc2S1(=O)=O,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a326c4a0>,22,0.9671999999999998
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)nc3)ncc2C1,8.3,<rdkit.Chem.rdchem.Mol object at 0x7f59a295db60>,47,5.581420000000005
CCOP(=S)(OCC)Oc1ccc(S(C)(=O)=O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a322ace0>,19,2.7664000000000017
O=C(OC(=O)c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a297af80>,17,2.6838000000000006
CC(C)(C)C(COc1ccc(C(F)(F)F)cc1)OC(=O)n1ccnc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3114f20>,25,4.3803000000000045
NC(=O)c1ccc(Br)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2490>,10,1.548
Clc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121a10>,20,3.788000000000002
CC(C)N1CCN=C1CN1CCCCSc2ccc(Cl)cc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32953f0>,22,4.154800000000003
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32cbc30>,19,7.399300000000001
C=CCCCCCCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b6650>,10,3.9230000000000023
CNC(=C[N+](=O)[O-])NCCSCc1nccs1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a3115690>,17,1.2608999999999997
CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29cbf40>,21,3.2462000000000018
CC(C)c1ccccc1OCC(=O)O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3266960>,14,2.2734
COc1ccccc1-c1c[nH]c2ncnc(-c3ccccc3)c12,6.74,<rdkit.Chem.rdchem.Mol object at 0x7f59a29418c0>,23,4.300500000000002
O=C(c1ccc(F)cc1F)c1ccc2n1CCC2C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c13f0>,21,2.5691999999999995
Cc1c(O)c(=O)ccn1C(C)C,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a326dfc0>,12,1.4432199999999995
O=[N+]([O-])c1nccn1CCS(=O)(=O)c1ccccc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a26c0>,19,1.2652
CN(Cc1ccccc1)N=Nc1ccc(C(N)=O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329a490>,20,2.916200000000001
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3cccc(CN4CCN(C)CC4)c3)ncc2C1,7.55,<rdkit.Chem.rdchem.Mol object at 0x7f59a2951540>,45,6.109820000000006
CCCCCCCCCCCC(=O)OCC(CC)CCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32209e0>,22,6.666900000000007
CCc1cc(NC(C)=O)cc(CC)c1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3289070>,15,2.475400000000001
CCNc1nc(NCC)nc(SC)n1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29bab90>,14,1.4570999999999998
Brc1cccc(Br)c1NC1=NCCN1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3254200>,14,2.5827
